"时间戳","社会统一信用代码 主键","企业名称","省","行政区划省","市","行政区划市","区县","行政区划区县","详细地址","国民经济门类","国民经济大类","国民经济中类","国民经济小类","上报状态 1已上报 0未上报","上报时间","上报时间字符串yyyyMMdd","是否规上企业 1 是 0 否","国民经济门类","国民经济大类","国民经济中类","国民经济小类","乡镇/街道","乡镇/街道名称","行业监管大类","是否编辑","是否修改","创建人","创建日期","修改人","修改日期","数据来源","标准地址","经度","纬度","风险报告ID（二次加工，最新一次近两年）","企业安全风险等级,字典：ep_last_level(A、B、C、D)","上报方式","年份标志","生产经营地址","标准地址id"
2026-03-16 18:31:37.000,"913205006841194662",苏州和达模具咬花有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇东庄路,C,"43","439",,"2",,"20250701","0",制造业,金属制品、机械和设备修理业,其他机械和设备修理业,,"320506101",甪直镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"9132050068490478X5",博富科技股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",张浦镇德新路2号5号房,C,"29","291","2919","0",,"20250213","0",制造业,橡胶和塑料制品业,橡胶制品业,其他橡胶制品制造,"320583111",张浦镇,E,,,,,,,,江苏省苏州市昆山市张浦镇德新路2号,"120.978115","31.29957",,,"2",,,
2026-03-16 18:31:37.000,"91320500687815168Y",苏州氢洁电源科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区越溪街道北官渡路50号3幢,C,"35","356","3563","2",,"20240116","0",制造业,专用设备制造业,电子和电工机械专用设备制造,电子元器件与机电组件设备制造,"320506006",越溪街道,E_4,,,,,,,,江苏省苏州市吴中区越溪街道北官渡路50号3幢,"120.549816","31.200151",,,"1",,,
2026-03-16 18:31:37.000,"91320500694456191P",苏州晶樱光电科技有限公司,江苏省,"320000",苏州市,"320500",张家港市,"320582",江苏省张家港市凤凰镇双龙村,C,"38","382","3825","2",,"20250111","1",制造业,电气机械和器材制造业,输配电及控制设备制造,光伏设备及元器件制造,"320582103",凤凰镇,E_4,"0","1",,,,,,江苏省苏州市张家港市凤凰镇飞翔路209号,"120.617408","31.781593",,,"1",,,
2026-03-16 18:31:37.000,"9132050070366054X4",天隆电脑配件（苏州）有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区金枫路199号,C,"41","411","4119","0",,"20250318","1",制造业,其他制造业,日用杂品制造,其他日用杂品制造,"320505002",狮山横塘街道,E,,,,,,,,江苏省苏州市虎丘区狮山街道金枫路199号,"120.521701","31.30542",,,"2",,,
2026-03-16 18:31:37.000,"913205007140944679",江苏润忠高科股份有限公司,江苏省,"320000",苏州市,"320500",张家港市,"320582",张家港市锦丰镇,C,"33","335",,"2",,"20250516","1",制造业,金属制品业,建筑、安全用金属制品制造,,"320582107",冶金园（锦丰镇）,E_4,"0","1",,,,,,江苏省苏州市张家港市锦丰镇永新路319号,"120.639183","31.971882",,,"1",,,
2026-03-16 18:31:37.000,"91320500720542748C",苏州协进针织制衣有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区东吴工业园兴吴路15号,C,"18","183",,"2",2026-02-11 16:19:26.000,"20260211","0",制造业,纺织服装、服饰业,服饰制造,,"320506007",城南街道,E_6,"0","1",,,,,,江苏省苏州市吴中区兴中路6号东吴工业园,"120.656316","31.223673",,,"1",,,
2026-03-16 18:31:37.000,"91320500722260015X",柏承科技（昆山）股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",珠竹路,C,"39","398","3982","2",,"20240123","1",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,电子电路制造,"320583107",陆家镇,E_4,,,,,,,,江苏省苏州市昆山市陆家镇珠竹路28号,"120.999786","31.339588",,,"1",,,
2026-03-16 18:31:37.000,"91320500722291938T",苏州名富利金属有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区横泾工业园新思路,C,"32","325","3251","2",,"20240109","0",制造业,有色金属冶炼和压延加工业,有色金属压延加工,铜压延加工,"320506005",横泾街道,E_2,,,,,,,,江苏省苏州市吴中区太湖街道天鹅荡路2650号横泾工业园,"120.574102","31.191848",,,"1",,,
2026-03-16 18:31:37.000,"91320500722841020N",苏州六源电子科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇吴淞路68号,C,"39","398","3984","2",,"20250213","0",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,电声器件及零件制造,"320506101",甪直镇,E_4,,,,,,,,江苏省苏州市吴中区甪直镇吴淞路68号,"120.854992","31.264886",,,"1",,,
2026-03-16 18:31:37.000,"91320500722842672B",伸铭精密电子（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",吴中区甪直镇甫澄中路365号,C,"34","348","3489","2",2026-01-06 15:32:44.000,"20260106","0",制造业,通用设备制造业,通用零部件制造,其他通用零部件制造,"320506101",甪直镇,E_4,"0","1",,,,,,江苏省苏州市吴中区甪直镇甫澄中路365号,"120.856114","31.249996",,,"1",,,
2026-03-16 18:31:37.000,"913205007244068662",苏州华芯微电子股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区向阳路198号,C,"35","356","3563","2",,"20240308","1",制造业,专用设备制造业,电子和电工机械专用设备制造,电子元器件与机电组件设备制造,"320505002",狮山横塘街道,E_4,,,,,,,,江苏省苏州市虎丘区狮山街道向阳路198号,"120.52978","31.27458",,,"1",,,
2026-03-16 18:31:37.000,"913205007301114158",上地正服饰（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"18","183",,"2",,"20240106","0",制造业,纺织服装、服饰业,服饰制造,,"320506111",临湖镇,E_6,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:38.000,"91320506554684563J",苏州蓝驰汽车科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"41","419",,"2",,"20240124","0",制造业,其他制造业,其他未列明制造业,,"320506108",木渎镇,E_8,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"913205007333397815",苏州诺锐克船舶设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒关镇金旺路2号,C,"37","373","3734","2",,"20250106","0",制造业,铁路、船舶、航空航天和其他运输设备制造业,船舶及相关装置制造,船用配套设备制造,"320505400",浒墅关经济技术开发区,G,"0","1",,,,,,江苏省苏州市虎丘区浒墅关镇金旺路2号,"120.531976","31.380598",,,"1",,,
2026-03-16 18:31:37.000,"91320500735707867C",苏州方圆钢架科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江区震泽镇开发区109,C,"33","331","3311","2",,"20240304","1",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320509105",震泽镇,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500736519438W",苏州协旭机械有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄桥街道兴旺路2号,C,"34","346","3467","0",,"20250108","1",制造业,通用设备制造业,烘炉、风机、包装等设备制造,包装专用设备制造,"320507002",黄桥街道,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"913205007370794700",苏州和源服饰有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",吴中区胥口镇吴中大道5488号,C,"18","183",,"2",,"20250110","1",制造业,纺织服装、服饰业,服饰制造,,"320506109",胥口镇,E_6,"0","1",,,,,,江苏省苏州市吴中区胥口镇吴中大道5488号,"120.489298","31.189771",,,"1",,,
2026-03-16 18:31:37.000,"913205007382775084",联盛（苏州）塑料有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州吴中经济开发区兴吴路43号,C,"29","292","2929","0",,,"1",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506007",城南街道,E,,,,,,,,江苏省苏州市吴中区越溪街道吴中大道1109号吴中经济开发,"120.588089","31.217156",,,"2",,,
2026-03-16 18:31:37.000,"91320500738277604D",苏州加林服饰有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",江苏省苏州市吴中区木东路5338号,C,"18","182","1829","2",,"20240116","1",制造业,纺织服装、服饰业,针织或钩针编织服装制造,其他针织或钩针编织服装制造,"320506111",临湖镇,E_6,,,,,,,,江苏省苏州市吴中区临湖镇木东路5338号,"120.511088","31.163643",,,"1",,,
2026-03-16 18:31:37.000,"91320500740686212W",江苏帅马安防科技股份有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江汾湖经济开发区莘塔大街1285号,C,"33","335","3353","2",,,"1",制造业,金属制品业,建筑、安全用金属制品制造,安全、消防用金属制品制造,"320509107",汾湖高新区（黎里镇）,E_4,,,,,,,,江苏省苏州市吴江区黎里镇汾湖大道558号汾湖,"120.822748","31.025165",,,"1",,,
2026-03-16 18:31:37.000,"91320500741319182C",苏州德城机械设备有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州吴中经济开发区兴中路18号,C,"34","348","3484","2",,"20240105","0",制造业,通用设备制造业,通用零部件制造,机械零部件加工,"320506007",城南街道,E_4,,,,,,,,江苏省苏州市吴中区越溪街道吴中大道1109号吴中经济开发,"120.588089","31.217156",,,"1",,,
2026-03-16 18:31:37.000,"91320500743716456P",苏州新清精密模具有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇经济开发区,C,"33","339","3399","2",2026-01-16 11:32:26.000,"20260116","0",制造业,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造,"320506101",甪直镇,E_4,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500743737054H",苏州联胜化学有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",渭西村沿渭路99号,C,"26","266","2661","2",,"20240126","1",制造业,化学原料和化学制品制造业,专用化学产品制造,化学试剂和助剂制造,"320507107",渭塘镇,A,,,,,,,,相城区渭西村,,,,,"1",,,
2026-03-16 18:31:37.000,"9132050074483485XF",苏州云昶精密复合材料有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇木东公路398号1号厂房,C,"29","292","2929","2",2025-02-27 15:59:31.000,"20250227","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506108",木渎镇,E_5,"0","1",,,,,,江苏省苏州市吴中区木渎镇木东公路398号,"120.52074","31.225609",,,"1",,,
2026-03-16 18:31:37.000,"913205007448348920",苏州芳华工艺服饰有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",苏州市吴江经济技术开发区庞南路998号MAX科技园20幢101室,C,"18","183",,"2",2026-01-14 11:38:59.000,"20260114","0",制造业,纺织服装、服饰业,服饰制造,,"320509003",江陵街道,E_6,"0","1",,,,,,江苏省苏州市吴江区江陵街道庞南路998号20幢,"120.668256","31.163619",,,"1",,,
2026-03-16 18:31:47.000,"91320585MA1X258X4D",太仓市卓娅纺织有限公司,江苏省,"320000",苏州市,"320500",太仓市,"320585",璜泾镇新联村老村委会,C,"17","177","1779","2",,"20240318","0",制造业,纺织业,家用纺织制成品制造,其他家用纺织制成品制造,"320585105",璜泾镇,E_6,,,,,,,,太仓市新明村,,,,,"1",,,
2026-03-16 18:31:37.000,"913205007468199282",苏州恒源鑫精密模具科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",吴中区甪直镇东庄路10号厂房,C,"29","292","2929","2",,"20240111","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506101",甪直镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500748704956W",苏州利星汽车服务有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",,C,"36","367",,"2",,"20240105","1",制造业,汽车制造业,汽车零部件及配件制造,,"320506004",郭巷街道,E_4,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500749407646Y",苏州科特环保股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",江苏省苏州市吴中区茅蓬路517号,C,"35","359","3591","2",,"20240115","1",制造业,专用设备制造业,环保、邮政、社会公共服务及其他专用设备制造,环境保护专用设备制造,"320506109",胥口镇,E_4,,,,,,,,江苏省苏州市吴中区胥口镇茅蓬路517号,"120.462419","31.248938",,,"1",,,
2026-03-16 18:31:37.000,"913205007494080754",铭尔金属（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区经济开发区河东工业园尹山路68号,C,"33","339","3399","0",,"20250224","1",制造业,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造,"320506004",郭巷街道,E,,,,,,,,江苏省苏州市吴中区尹中南路199号河东工业园,"120.560214","31.274574",,,"2",,,
2026-03-16 18:31:37.000,"91320500749413130R",昆山市诚泰电气股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",花苑路856号,C,"38","387","3872","2",,"20240108","1",制造业,电气机械和器材制造业,照明器具制造,照明灯具制造,"320583111",张浦镇,E_4,,,,,,,,江苏省苏州市昆山市张浦镇花苑路856号,"120.946144","31.302181",,,"1",,,
2026-03-16 18:31:37.000,"91320500750020596B",苏州万德福尔新材料有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇康健路99号,C,"29","292","2921","2",,"20250520","1",制造业,橡胶和塑料制品业,塑料制品业,塑料薄膜制造,"320506108",木渎镇,E_5,"0","1",,,,,,江苏省苏州市吴中区木渎镇康健路99号,"120.51637","31.218471",,,"1",,,
2026-03-16 18:31:37.000,"9132050075053962XN",苏州乐康手套有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市胥口上塘街30号,C,"18","183",,"0",,"20250214","0",制造业,纺织服装、服饰业,服饰制造,,"320506109",胥口镇,E,,,,,,,,江苏省苏州市吴中区胥口镇上塘街30号,"120.85213","31.37223",,,"2",,,
2026-03-16 18:31:37.000,"913205007505396702",苏州志柱自动化设备有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州吴中经济开发区越溪街道前珠路16-8号,C,"34","343","3434","2",,"20250108","1",制造业,通用设备制造业,物料搬运设备制造,连续搬运设备制造,"320506009",太湖街道,E_4,,,,,,,,江苏省苏州市吴中区越溪街道吴中大道1109号吴中经济开发,"120.588089","31.217156",,,"1",,,
2026-03-16 18:31:37.000,"913205007505494497",江苏格兰特管业有限公司,江苏省,"320000",苏州市,"320500",吴江区,"320509",吴江区七都镇人民西路南侧,C,"29","292","2922","2",,"20250107","0",制造业,橡胶和塑料制品业,塑料制品业,塑料板、管、型材制造,"320509104",七都镇,E_5,"0","1",,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"913205007514207273",江苏惠丰润滑材料股份有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市支塘镇何市,C,"25","251","2511","2",,"20250227","0",制造业,石油、煤炭及其他燃料加工业,精炼石油产品制造,原油加工及石油制品制造,"320581109",支塘镇,A,,,,,,,,江苏省苏州市常熟市支塘镇何市开发区19号,"120.99059","31.643862",,,"1",,,
2026-03-16 18:31:37.000,"91320500752714639P",悦虎电路（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区经济开发区尹中南路999号,C,"39","398","3982","2",,"20240202","1",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,电子电路制造,"320506004",郭巷街道,E_4,,,,,,,,江苏省苏州市吴中区郭巷街道尹中南路999号,"120.662086","31.215664",,,"2",,,
2026-03-16 18:31:37.000,"9132050075463267XL",苏州鼎金精密五金有限公司,江苏省,"320000",苏州市,"320500",苏州工业园区,"320591",苏州市吴中区甪直镇甫澄北路20号,C,"33","332","3329","2",,"20250120","0",制造业,金属制品业,金属工具制造,其他金属工具制造,"320591410",高端制造与国际贸易区,E_4,"0","1",,,,,,江苏省苏州市吴中区甪直镇甫澄北路20号,"120.860039","31.274433",,,"1",,,
2026-03-16 18:31:37.000,"913205007546327170",苏州天隆山口精密塑胶五金制品有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区金枫路199号,C,"41","411","4119","0",,"20250318","1",制造业,其他制造业,日用杂品制造,其他日用杂品制造,"320505002",狮山横塘街道,E,,,,,,,,江苏省苏州市虎丘区狮山街道金枫路199号,"120.521701","31.30542",,,"2",,,
2026-03-16 18:31:37.000,"91320500756431695C",苏州市益维高智能设备有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇藏书石胥路1357号,C,"35","352","3524","0",,"20250310","1",制造业,专用设备制造业,化工、木材、非金属加工专用设备制造,木竹材加工机械制造,"320506108",木渎镇,E,,,,,,,,江苏省苏州市吴中区木渎镇藏书社区石胥路1357号,"120.478169","31.261049",,,"2",,,
2026-03-16 18:31:37.000,"91320500760517811E",苏州协基电线有限公司,江苏省,"320000",苏州市,"320500",常熟市,"320581",常熟市高新技术产业开发区黄浦江路,C,"32","325","3251","0",,"20250214","1",制造业,有色金属冶炼和压延加工业,有色金属压延加工,铜压延加工,"320581003",高新区（东南街道）,E,,,,,,,,江苏省苏州市常熟市东南街道黄浦江路56号,"120.839662","31.596582",,,"2",,,
2026-03-16 18:31:37.000,"91320500761538710J",苏州澄富自动化设备有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",江苏省苏州市珠江路855号,C,"34","349","3499","0",,"20250219","1",制造业,通用设备制造业,其他通用设备制造业,其他未列明通用设备制造业,"320505004",枫桥街道,E,,,,,,,,江苏省苏州市虎丘区枫桥街道珠江路855号,"120.525489","31.33987",,,"2",,,
2026-03-16 18:31:37.000,"91320500762402006D",苏州银波乐器有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区渭塘镇玉带路1号,C,"24","242","2429","0",,"20250102","0",制造业,文教、工美、体育和娱乐用品制造业,乐器制造,其他乐器及零件制造,"320507107",渭塘镇,E,,,,,,,,江苏省苏州市相城区渭塘镇玉带路1号,"120.653063","31.469609",,,"2",,,
2026-03-16 18:31:37.000,"913205007651235638",晋通胶粘制品（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中经济开发区迎春南路58号,C,"39","397","3979","0",,"20250211","0",制造业,计算机、通信和其他电子设备制造业,电子器件制造,其他电子器件制造,"320506007",城南街道,E,,,,,,,,江苏省苏州市吴中区越溪街道吴中大道1109号吴中经济开发,"120.588089","31.217156",,,"2",,,
2026-03-16 18:31:37.000,"9132050076512358XT",无,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区胥口镇长安路99号,C,"18","183",,"0",,"20250320","0",制造业,纺织服装、服饰业,服饰制造,棉印染精加工,"320506109",胥口镇,E,,,,,,,,江苏省苏州市吴中区胥口镇长安路99号,"120.6553","31.092641",,,"2",,,
2026-03-16 18:31:37.000,"913205007658512531",江苏盛瓦伦包装设备制造有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄桥街道兴旺路2号,C,"34","346","3467","0",,"20250108","1",制造业,通用设备制造业,烘炉、风机、包装等设备制造,包装专用设备制造,"320507002",黄桥街道,E,,,,,,,,,,,,,"2",,,
2026-03-16 18:31:37.000,"9132050077322556XF",苏州新芳精密电子有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇重村路3号,C,"33","339","3399","2",,"20250219","0",制造业,金属制品业,铸造及其他金属制品制造,其他未列明金属制品制造,"320506101",甪直镇,E_4,,,,,,,,江苏省苏州市吴中区甪直镇重村路3号,"120.867886","31.260319",,,"1",,,
2026-03-16 18:31:37.000,"913205007746986921",曼宁家屋面系统（苏州）有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",尹中南路,C,"30","302","3021","2",,"20240110","1",制造业,非金属矿物制品业,石膏、水泥制品及类似制品制造,水泥制品制造,"320506004",郭巷街道,E_3,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"913205007764477669",苏州红麒麟塑胶有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇,C,"29","292","2929","2",,"20250328","1",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506101",甪直镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500778651939Q",苏州金莱克精密机械有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇珠枫路99号,C,"35","357","3579","2",,"20240118","1",制造业,专用设备制造业,农、林、牧、渔专用机械制造,其他农、林、牧、渔业机械制造,"320506108",木渎镇,E_4,,,,,,,,江苏省苏州市吴中区木渎镇珠枫路99号,"120.532974","31.248292",,,"1",,,
2026-03-16 18:31:37.000,"913205007786519639",苏州和利塑胶有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",茅蓬路950,C,"29","292","2929","2",,"20240105","0",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506109",胥口镇,E_5,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500778656852K",昆山市杰尔电子科技股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",昆山市玉山镇新塘路699号,C,"33","331","3311","2",,,"0",制造业,金属制品业,结构性金属制品制造,金属结构制造,"320583100",高新区,E_4,,,,,,,,江苏省苏州市昆山市玉山镇新塘路699号,"120.91481","31.44548",,,"1",,,
2026-03-16 18:31:37.000,"9132050077968437XU",苏州立邦电子科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",东庄路25号,C,"40","401",,"2",,"20240126","0",制造业,仪器仪表制造业,通用仪器仪表制造,,"320506101",甪直镇,E_4,,,,,,,,江苏省苏州市吴中区甪直镇东庄路25号,"120.867839","31.255182",,,"1",,,
2026-03-16 18:31:37.000,"91320500782062440X",苏州艾福电子通讯股份有限公司,江苏省,"320000",苏州市,"320500",虎丘区,"320505",苏州高新区浒墅关城际路65号,C,"39","398","3983","2",,"20240222","1",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,敏感元件及传感器制造,"320505400",浒墅关经济技术开发区,E_4,,,,,,,,江苏省苏州市虎丘区浒墅关镇城际路65号,"120.523395","31.375242",,,"1",,,
2026-03-16 18:31:37.000,"91320500782715341C",苏州宇亨电子元件有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",金枫南路1328号,C,"29","291","2919","2",,"20240109","0",制造业,橡胶和塑料制品业,橡胶制品业,其他橡胶制品制造,"320506108",木渎镇,E_5,,,,,,,,江苏省苏州市吴中区木渎镇金枫南路1328号,"120.5225","31.22819",,,"1",,,
2026-03-16 18:31:37.000,"91320500782715392L",苏州鼎固科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区木渎镇珠枫路98号,C,"33","332","3321","2",,"20240105","0",制造业,金属制品业,金属工具制造,切削工具制造,"320506108",木渎镇,E_4,,,,,,,,江苏省苏州市吴中区木渎镇珠枫路98号,"120.529045","31.2489",,,"1",,,
2026-03-16 18:31:37.000,"91320500784356792K",苏州双林塑胶电子有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区胥口镇浦金路999号,C,"29","292","2929","0",,"20250117","1",制造业,橡胶和塑料制品业,塑料制品业,塑料零件及其他塑料制品制造,"320506109",胥口镇,E,,,,,,,,江苏省苏州市吴中区胥口镇浦金路999号,"120.500759","31.186923",,,"2",,,
2026-03-16 18:31:37.000,"9132050078497657XQ",苏州亚光电子材料有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区甪直镇联谊路298-22号,C,"22","223","2239","2",,"20250325","0",制造业,造纸和纸制品业,纸制品制造,其他纸制品制造,"320506101",甪直镇,E_5,,,,,,,,江苏省苏州市吴中区甪直镇联谊路298-22号,"120.817085","31.265453",,,"1",,,
2026-03-16 18:31:37.000,"91320500787683692R",苏州友佳电子有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",金枫南路1328号,C,"39","398","3982","2",,"20240122","1",制造业,计算机、通信和其他电子设备制造业,电子元件及电子专用材料制造,电子电路制造,"320506108",木渎镇,E_4,,,,,,,,江苏省苏州市吴中区木渎镇金枫南路1328号,"120.5225","31.22819",,,"1",,,
2026-03-16 18:31:37.000,"91320500788386702A",昆山三景科技股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",瑞科路158号,C,"39","392",,"2",,,"1",制造业,计算机、通信和其他电子设备制造业,通信设备制造,,"320583100",高新区,E_4,,,,,,,,江苏省苏州市昆山市玉山镇瑞科路158号,"120.917911","31.450829",,,"1",,,
2026-03-16 18:31:37.000,"91320500793335379M",苏州药明康德新药开发有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",苏州市吴中区吴中大道1318号,C,"41","419",,"2",,"20250623","1",制造业,其他制造业,其他未列明制造业,生物药品制造,"320506006",越溪街道,E_8,,,,,,,,江苏省苏州市吴中区越溪街道吴中大道1318号,"120.558842","31.203556",,,"1",,,
2026-03-16 18:31:37.000,"913205007938006482",苏州汉丰新材料股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",昆山市花桥镇新生路6号,C,"29","292","2927","2",,"20250331","1",制造业,橡胶和塑料制品业,塑料制品业,日用塑料制品制造,"320583108",花桥经济开发区,E_5,,,,,,,,江苏省苏州市昆山市花桥镇新生路6号,"121.101397","31.324598",,,"1",,,
2026-03-16 18:31:37.000,"9132050079654765XG",苏州珀斯方得电子有限公司,江苏省,"320000",苏州市,"320500",相城区,"320507",苏州市相城区黄埭镇春秋路55号,C,"35","356","3569","2",,"20250109","1",制造业,专用设备制造业,电子和电工机械专用设备制造,其他电子专用设备制造,"320507103",黄埭镇,E_4,"0","1",,,,,,江苏省苏州市相城区黄埭镇春秋路55号,"120.524129","31.436104",,,"1",,,
2026-03-16 18:31:37.000,"91320500797412554M",苏州金胜美服装辅料加工有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",甪直镇中兴路28号,C,"17","171","1713","2",,"20240110","0",制造业,纺织业,棉纺织及印染精加工,棉印染精加工,"320506101",甪直镇,E_6,,,,,,,,江苏省苏州市吴中区甪直镇中兴路28号,"120.849683","31.278943",,,"1",,,
2026-03-16 18:31:37.000,"913205007961117171",腾飞科技股份有限公司,江苏省,"320000",苏州市,"320500",昆山市,"320583",昆山市张浦镇垌丘路南侧,C,"18","183",,"1",2026-01-28 14:23:06.000,"20260128","1",制造业,纺织服装、服饰业,服饰制造,,"320583111",张浦镇,E,,,,,,,,,,,df6fd2e1402e49709712a53e841dda60,B,"1",,,
2026-03-16 18:31:37.000,"91320500MA1MFJ2728",苏州物道智能科技有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",一普盛城路,C,"41","419",,"2",,"20240116","0",制造业,其他制造业,其他未列明制造业,,"320506007",城南街道,E_8,,,,,,,,,,,,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1MGWCN83",苏州国辰生物科技股份有限公司,江苏省,"320000",苏州市,"320500",吴中区,"320506",江苏省苏州市吴中区吴中大道1336号7幢,C,"27","276","2761","2",,"20250520","1",制造业,医药制造业,生物药品制品制造,生物药品制造,"320506006",越溪街道,A,,,,,,,,江苏省苏州市吴中区越溪街道吴中大道1336号7幢,"120.555016","31.203797",,,"1",,,
2026-03-16 18:31:37.000,"91320500MA1MKRWA70",丽莎食品（张家港）股份有限公司,江苏省,"320000",苏州市,"320500",张家港市,"320582",江苏省苏州市张家港市凤凰镇双龙村,C,"14","141","1411","2",,"20240307","0",制造业,食品制造业,焙烤食品制造,糕点、面包制造,"320582103",凤凰镇,E_5,,,,,,,,,,,,,"1",,,
